phase,layer,auroc_mean,auroc_std,bal_acc_mean
public_task_span,30,0.9270833333333334,0.07455177275549961,0.7916666666666666
public_task_span,29,0.9270833333333334,0.07455177275549961,0.8208333333333334
public_task_span,16,0.9256944444444445,0.08052262257846289,0.7833333333333333
public_task_span,34,0.9190972222222223,0.08322113395854247,0.775
public_task_span,32,0.9184027777777779,0.06617749497411778,0.7916666666666666
public_task_span,33,0.9159722222222223,0.08040275258631874,0.7958333333333333
public_task_span,31,0.9104166666666668,0.08129746951401823,0.775
public_task_span,35,0.896875,0.08027143982093458,0.8208333333333334
response_mean,17,0.8798611111111112,0.07364058634197669,0.7708333333333333
response_first,18,0.8774305555555555,0.054287836339116664,0.7791666666666667
public_task_span,15,0.873263888888889,0.112686851858547,0.7125
response_mean,16,0.8260416666666668,0.07780025096955619,0.675
final_prompt,17,0.8190972222222224,0.10428523344713503,0.7166666666666666
post_selector,11,0.8104166666666666,0.11077422887996387,0.725
public_task_span,14,0.8100694444444445,0.1132844095451252,0.6208333333333333
response_first,17,0.7909722222222222,0.04912918376617777,0.6416666666666667
response_mean,15,0.7649305555555556,0.08606979855771385,0.5583333333333333
response_first,16,0.7180555555555556,0.09259837944879602,0.65
final_prompt,16,0.6881944444444444,0.11662739087568212,0.6666666666666666
response_mean,14,0.65625,0.09034452660595618,0.5583333333333333
response_first,15,0.623263888888889,0.09804033266316318,0.5916666666666666
post_selector,3,0.6038194444444445,0.16782187897670436,0.5208333333333333
post_selector,5,0.58125,0.19573603769009243,0.5083333333333333
response_mean,13,0.5795138888888889,0.1503536372765353,0.5416666666666667
post_selector,10,0.5788194444444444,0.12928841708237696,0.4833333333333333
final_prompt,4,0.5625,0.10276839296492185,0.5291666666666666
response_first,12,0.559375,0.05008311956878024,0.5166666666666666
public_task_span,1,0.5538194444444444,0.13034714822705534,0.5
response_mean,7,0.5520833333333334,0.07324660801989233,0.5166666666666667
final_prompt,3,0.5496527777777778,0.09267971884664856,0.5291666666666667
response_first,13,0.5458333333333333,0.11236274205656047,0.5708333333333333
response_mean,12,0.5427083333333333,0.07483021548606789,0.5375
response_first,3,0.5402777777777777,0.08044772476430319,0.5
public_task_span,13,0.5364583333333334,0.047513653414597276,0.5
response_first,14,0.532986111111111,0.08385614358148141,0.5458333333333334
response_first,1,0.5322916666666666,0.05917567256707296,0.4833333333333333
final_prompt,1,0.5291666666666667,0.08844289152740542,0.5458333333333333
public_task_span,0,0.5288194444444445,0.09811408880123332,0.4833333333333333
response_first,2,0.5277777777777778,0.05555555555555563,0.4666666666666666
post_selector,4,0.521875,0.18400976064842017,0.4625
public_task_span,4,0.5204861111111111,0.08113789155497979,0.5041666666666667
final_prompt,5,0.5204861111111111,0.044200993386552076,0.5333333333333334
response_first,0,0.5190972222222222,0.08996004450021956,0.5333333333333334
post_selector,7,0.51875,0.20429535815626731,0.4583333333333333
public_task_span,8,0.5128472222222222,0.10372882518559019,0.5833333333333334
final_prompt,6,0.5125,0.0761359448536986,0.5166666666666667
public_task_span,6,0.5121527777777778,0.10931987146827199,0.5
post_selector,2,0.5114583333333333,0.1365448905574489,0.4583333333333333
response_first,4,0.5072916666666667,0.05810657812413579,0.5
final_prompt,0,0.5069444444444444,0.043368041655544455,0.5
public_task_span,11,0.5055555555555555,0.07453559924999302,0.4833333333333333
