query_phase,layer,head,mean_active_minus_inactive,cohens_d_vs_zero,abs_cohens_d,active_preference_rate,harmful_mean,benign_mean,n
post_selector,31,5,0.004251688973454265,0.6672267568664597,0.6672267568664597,0.78125,0.003975199520937139,0.004528178425971391,64
post_selector,24,30,0.0009506159076408674,0.6664459161274278,0.6664459161274278,0.84375,0.0014737783039890616,0.00042745351129267313,64
post_selector,34,29,0.001094418221327922,0.6664032096240138,0.6664032096240138,0.734375,8.325630915359777e-06,0.0021805108117404844,64
response_mean,24,12,0.002332687616217269,0.6630748074722331,0.6630748074722331,0.765625,0.0025741555618878508,0.0020912196705466877,64
response_mean,24,14,0.0033404810537831257,0.6630245198557945,0.6630245198557945,0.734375,0.0019591791415223027,0.004721782966043949,64
post_selector,29,13,0.0005019386960611551,0.6603090781729327,0.6603090781729327,0.796875,0.0004132434764869314,0.0005906339156353786,64
post_selector,11,24,0.004661851377022668,0.6591395747340353,0.6591395747340353,0.640625,0.004359398400993069,0.004964304353052268,64
post_selector,33,14,0.004356937230113514,0.6569430673783325,0.6569430673783325,0.796875,0.003929160837287753,0.004784713622939274,64
post_selector,12,18,-0.0032299341910402056,-0.656699523438729,0.656699523438729,0.265625,-0.002759164555754947,-0.0037007038263254647,64
post_selector,12,30,0.009079675510292845,0.6564257755946782,0.6564257755946782,0.8125,0.008062146447628,0.01009720457295769,64
post_selector,33,12,0.00329611625238608,0.653981299138134,0.653981299138134,0.921875,0.0036811401259910313,0.002911092378781128,64
post_selector,12,15,0.010845280548892309,0.6523455629619545,0.6523455629619545,0.71875,0.011571927407203449,0.010118633690581167,64
post_selector,10,24,0.003022436114406425,0.6518326093368727,0.6518326093368727,0.703125,0.0034104769401892315,0.0026343952886236197,64
response_mean,24,31,0.0010107150449129806,0.6512281769749385,0.6512281769749385,0.796875,0.0005086320556983798,0.0015127980341275813,64
post_selector,16,25,0.0027904467788175498,0.6499429982914435,0.6499429982914435,0.71875,0.0035487630811985344,0.0020321304764365656,64
post_selector,33,11,0.003107325355813353,0.6464194434628717,0.6464194434628717,0.75,0.0003097867484029938,0.005904863963223712,64
post_selector,20,2,0.0026386356216789673,0.6442532269792595,0.6442532269792595,0.6875,0.003101556176261481,0.0021757150670964533,64
response_mean,24,13,0.001551585784000034,0.6415201569019168,0.6415201569019168,0.765625,0.0004677446713685663,0.0026354268966315014,64
post_selector,32,5,0.0018529596018197147,0.6405161726032739,0.6405161726032739,0.859375,0.0005241652197582714,0.003181753983881158,64
post_selector,35,28,0.0005476458836710363,0.6394722625985177,0.6394722625985177,0.6875,0.0004931313324050008,0.0006021604349370717,64
post_selector,15,8,0.0023699126213614216,0.6391418345881816,0.6391418345881816,0.75,0.0012203052974655306,0.003519519945257313,64
post_selector,20,20,0.0017223663016920714,0.6300015615923994,0.6300015615923994,0.671875,0.0018850994747481187,0.0015596331286360236,64
post_selector,34,31,0.0010495064625501722,0.6292015876845524,0.6292015876845524,0.78125,0.0001965948686119977,0.0019024180564883465,64
post_selector,18,2,0.0014689805407215066,0.6279932642431182,0.6279932642431182,0.765625,0.0008931212869356091,0.0020448397945074044,64
post_selector,22,20,0.0026680498340283503,0.6275415289310059,0.6275415289310059,0.578125,0.0015943506223266126,0.0037417490457300876,64
post_selector,24,28,0.0021219285517872595,0.621722609226645,0.621722609226645,0.71875,0.0031995827812351966,0.0010442743223393219,64
post_selector,29,15,0.0006018222369447972,0.6214411935096007,0.6214411935096007,0.703125,7.156404990381415e-05,0.0011320804239857802,64
